Season_End_Year,Date,HomeTeam,HomeTeamJP,AwayTeam,AwayTeamJP,HomeGoals,AwayGoals,Result
2015,26/10/14,Sevilla,セビージャ,Villarreal,ビジャレアル,2,1,0
2015,31/10/14,La Coruna,デポルティーボ,Getafe,ヘタフェ,1,2,2
2015,01/11/14,Ath Madrid,Aマドリード,Cordoba,コルドバ,4,2,0
2015,01/11/14,Barcelona,バルセロナ,Celta,セルタ,0,1,2
2015,01/11/14,Granada,グラナダ,Real Madrid,Rマドリード,0,4,2
2015,01/11/14,Sociedad,ソシエダ,Malaga,マラガ,0,1,2
2015,02/11/14,Ath Bilbao,ビルバオ,Sevilla,セビージャ,1,0,0
2015,02/11/14,Elche,エルチェ,Espanol,エスパニョール,2,1,0
2015,02/11/14,Levante,レバンテ,Almeria,アルメリア,2,1,0
2015,02/11/14,Villarreal,ビジャレアル,Valencia,バレンシア,1,3,2
2015,03/11/14,Vallecano,ラージョ,Eibar,エイバル,2,3,2
2015,07/11/14,Cordoba,コルドバ,La Coruna,デポルティーボ,0,0,1
2015,08/11/14,Almeria,アルメリア,Barcelona,バルセロナ,1,2,2
2015,08/11/14,Celta,セルタ,Granada,グラナダ,0,0,1
2015,08/11/14,Getafe,ヘタフェ,Elche,エルチェ,0,0,1
2015,08/11/14,Malaga,マラガ,Eibar,エイバル,2,1,0
2015,08/11/14,Real Madrid,Rマドリード,Vallecano,ラージョ,5,1,0
2015,09/11/14,Espanol,エスパニョール,Villarreal,ビジャレアル,1,1,1
2015,09/11/14,Sevilla,セビージャ,Levante,レバンテ,1,1,1
2015,09/11/14,Sociedad,ソシエダ,Ath Madrid,Aマドリード,2,1,0
2015,09/11/14,Valencia,バレンシア,Ath Bilbao,ビルバオ,0,0,1
2015,21/11/14,Ath Bilbao,ビルバオ,Espanol,エスパニョール,3,1,0
2015,22/11/14,Ath Madrid,Aマドリード,Malaga,マラガ,3,1,0
2015,22/11/14,Barcelona,バルセロナ,Sevilla,セビージャ,5,1,0
2015,22/11/14,Eibar,エイバル,Real Madrid,Rマドリード,0,4,2
2015,22/11/14,La Coruna,デポルティーボ,Sociedad,ソシエダ,0,0,1
2015,23/11/14,Elche,エルチェ,Cordoba,コルドバ,2,2,1
2015,23/11/14,Levante,レバンテ,Valencia,バレンシア,2,1,0
2015,23/11/14,Vallecano,ラージョ,Celta,セルタ,1,0,0
2015,23/11/14,Villarreal,ビジャレアル,Getafe,ヘタフェ,2,1,0
2015,24/11/14,Granada,グラナダ,Almeria,アルメリア,0,0,1
2015,28/11/14,Sociedad,ソシエダ,Elche,エルチェ,3,0,0
2015,29/11/14,Celta,セルタ,Eibar,エイバル,0,1,2
2015,29/11/14,Espanol,エスパニョール,Levante,レバンテ,2,1,0
2015,29/11/14,Getafe,ヘタフェ,Ath Bilbao,ビルバオ,1,2,2
2015,29/11/14,Malaga,マラガ,Real Madrid,Rマドリード,1,2,2
2015,30/11/14,Ath Madrid,Aマドリード,La Coruna,デポルティーボ,2,0,0
2015,30/11/14,Cordoba,コルドバ,Villarreal,ビジャレアル,0,2,2
2015,30/11/14,Sevilla,セビージャ,Granada,グラナダ,5,1,0
2015,30/11/14,Valencia,バレンシア,Barcelona,バルセロナ,0,1,2
2015,01/12/14,Almeria,アルメリア,Vallecano,ラージョ,0,1,2
2015,06/12/14,Ath Bilbao,ビルバオ,Cordoba,コルドバ,0,1,2
2015,06/12/14,Elche,エルチェ,Ath Madrid,Aマドリード,0,2,2
2015,06/12/14,La Coruna,デポルティーボ,Malaga,マラガ,0,1,2
2015,06/12/14,Real Madrid,Rマドリード,Celta,セルタ,3,0,0
2015,07/12/14,Barcelona,バルセロナ,Espanol,エスパニョール,5,1,0
2015,07/12/14,Granada,グラナダ,Valencia,バレンシア,1,1,1
2015,07/12/14,Vallecano,ラージョ,Sevilla,セビージャ,0,1,2
2015,07/12/14,Villarreal,ビジャレアル,Sociedad,ソシエダ,4,0,0
2015,08/12/14,Eibar,エイバル,Almeria,アルメリア,5,2,0
2015,08/12/14,Levante,レバンテ,Getafe,ヘタフェ,1,1,1
2015,12/12/14,Almeria,アルメリア,Real Madrid,Rマドリード,1,4,2
2015,13/12/14,Cordoba,コルドバ,Levante,レバンテ,0,0,1
2015,13/12/14,Getafe,ヘタフェ,Barcelona,バルセロナ,0,0,1
2015,13/12/14,Malaga,マラガ,Celta,セルタ,1,0,0
2015,13/12/14,Valencia,バレンシア,Vallecano,ラージョ,3,0,0
2015,14/12/14,Ath Madrid,Aマドリード,Villarreal,ビジャレアル,0,1,2
2015,14/12/14,Espanol,エスパニョール,Granada,グラナダ,2,1,0
2015,14/12/14,Sevilla,セビージャ,Eibar,エイバル,0,0,1
2015,14/12/14,Sociedad,ソシエダ,Ath Bilbao,ビルバオ,1,1,1
2015,15/12/14,La Coruna,デポルティーボ,Elche,エルチェ,1,0,0
2015,19/12/14,Celta,セルタ,Almeria,アルメリア,0,1,2
2015,20/12/14,Barcelona,バルセロナ,Cordoba,コルドバ,5,0,0
2015,20/12/14,Eibar,エイバル,Valencia,バレンシア,0,1,2
2015,20/12/14,Levante,レバンテ,Sociedad,ソシエダ,1,1,1
2015,20/12/14,Vallecano,ラージョ,Espanol,エスパニョール,1,3,2
2015,21/12/14,Ath Bilbao,ビルバオ,Ath Madrid,Aマドリード,1,4,2
2015,21/12/14,Elche,エルチェ,Malaga,マラガ,1,2,2
2015,21/12/14,Granada,グラナダ,Getafe,ヘタフェ,1,1,1
2015,21/12/14,Villarreal,ビジャレアル,La Coruna,デポルティーボ,3,0,0
2015,03/01/15,Ath Madrid,Aマドリード,Levante,レバンテ,3,1,0
2015,03/01/15,Elche,エルチェ,Villarreal,ビジャレアル,2,2,1
2015,03/01/15,La Coruna,デポルティーボ,Ath Bilbao,ビルバオ,1,0,0
2015,03/01/15,Malaga,マラガ,Almeria,アルメリア,1,2,2
2015,03/01/15,Sevilla,セビージャ,Celta,セルタ,1,0,0
2015,04/01/15,Espanol,エスパニョール,Eibar,エイバル,1,2,2
2015,04/01/15,Getafe,ヘタフェ,Vallecano,ラージョ,1,2,2
2015,04/01/15,Sociedad,ソシエダ,Barcelona,バルセロナ,1,0,0
2015,04/01/15,Valencia,バレンシア,Real Madrid,Rマドリード,2,1,0
2015,05/01/15,Cordoba,コルドバ,Granada,グラナダ,2,0,0
2015,09/01/15,Levante,レバンテ,La Coruna,デポルティーボ,0,0,1
2015,10/01/15,Celta,セルタ,Valencia,バレンシア,1,1,1
2015,10/01/15,Eibar,エイバル,Getafe,ヘタフェ,2,1,0
2015,10/01/15,Malaga,マラガ,Villarreal,ビジャレアル,1,1,1
2015,10/01/15,Real Madrid,Rマドリード,Espanol,エスパニョール,3,0,0
2015,11/01/15,Almeria,アルメリア,Sevilla,セビージャ,0,2,2
2015,11/01/15,Ath Bilbao,ビルバオ,Elche,エルチェ,1,2,2
2015,11/01/15,Barcelona,バルセロナ,Ath Madrid,Aマドリード,3,1,0
2015,11/01/15,Granada,グラナダ,Sociedad,ソシエダ,1,1,1
2015,12/01/15,Vallecano,ラージョ,Cordoba,コルドバ,0,1,2
2015,16/01/15,Cordoba,コルドバ,Eibar,エイバル,1,1,1
2015,17/01/15,Espanol,エスパニョール,Celta,セルタ,1,0,0
2015,17/01/15,Sociedad,ソシエダ,Vallecano,ラージョ,0,1,2
2015,17/01/15,Valencia,バレンシア,Almeria,アルメリア,3,2,0
2015,17/01/15,Villarreal,ビジャレアル,Ath Bilbao,ビルバオ,2,0,0
2015,18/01/15,Ath Madrid,Aマドリード,Granada,グラナダ,2,0,0
2015,18/01/15,Elche,エルチェ,Levante,レバンテ,1,0,0
2015,18/01/15,Getafe,ヘタフェ,Real Madrid,Rマドリード,0,3,2
2015,18/01/15,La Coruna,デポルティーボ,Barcelona,バルセロナ,0,4,2
2015,18/01/15,Sevilla,セビージャ,Malaga,マラガ,2,0,0
2015,24/01/15,Ath Madrid,Aマドリード,Vallecano,ラージョ,3,1,0
2015,24/01/15,Cordoba,コルドバ,Real Madrid,Rマドリード,1,2,2
2015,24/01/15,Elche,エルチェ,Barcelona,バルセロナ,0,6,2
2015,24/01/15,Sociedad,ソシエダ,Eibar,エイバル,1,0,0
2015,24/01/15,Villarreal,ビジャレアル,Levante,レバンテ,1,0,0
2015,25/01/15,Ath Bilbao,ビルバオ,Malaga,マラガ,1,1,1
2015,25/01/15,Espanol,エスパニョール,Almeria,アルメリア,3,0,0
2015,25/01/15,La Coruna,デポルティーボ,Granada,グラナダ,2,2,1
2015,25/01/15,Valencia,バレンシア,Sevilla,セビージャ,3,1,0
2015,26/01/15,Getafe,ヘタフェ,Celta,セルタ,2,1,0
2015,30/01/15,Vallecano,ラージョ,La Coruna,デポルティーボ,1,2,2
2015,31/01/15,Celta,セルタ,Cordoba,コルドバ,1,0,0
2015,31/01/15,Eibar,エイバル,Ath Madrid,Aマドリード,1,3,2
2015,31/01/15,Granada,グラナダ,Elche,エルチェ,1,0,0
2015,31/01/15,Real Madrid,Rマドリード,Sociedad,ソシエダ,4,1,0
2015,01/02/15,Almeria,アルメリア,Getafe,ヘタフェ,1,0,0
2015,01/02/15,Barcelona,バルセロナ,Villarreal,ビジャレアル,3,2,0
2015,01/02/15,Levante,レバンテ,Ath Bilbao,ビルバオ,0,2,2
2015,01/02/15,Sevilla,セビージャ,Espanol,エスパニョール,3,2,0
2015,02/02/15,Malaga,マラガ,Valencia,バレンシア,1,0,0
2015,04/02/15,Real Madrid,Rマドリード,Sevilla,セビージャ,2,1,0
2015,06/02/15,La Coruna,デポルティーボ,Eibar,エイバル,2,0,0
2015,07/02/15,Ath Madrid,Aマドリード,Real Madrid,Rマドリード,4,0,0
2015,07/02/15,Levante,レバンテ,Malaga,マラガ,4,1,0
2015,07/02/15,Sociedad,ソシエダ,Celta,セルタ,1,1,1
2015,07/02/15,Villarreal,ビジャレアル,Granada,グラナダ,2,0,0
2015,08/02/15,Ath Bilbao,ビルバオ,Barcelona,バルセロナ,2,5,2
2015,08/02/15,Cordoba,コルドバ,Almeria,アルメリア,1,2,2
2015,08/02/15,Espanol,エスパニョール,Valencia,バレンシア,1,2,2
2015,08/02/15,Getafe,ヘタフェ,Sevilla,セビージャ,2,1,0
2015,09/02/15,Elche,エルチェ,Vallecano,ラージョ,2,0,0
2015,13/02/15,Almeria,アルメリア,Sociedad,ソシエダ,2,2,1
2015,14/02/15,Granada,グラナダ,Ath Bilbao,ビルバオ,0,0,1
2015,14/02/15,Malaga,マラガ,Espanol,エスパニョール,0,2,2
2015,14/02/15,Real Madrid,Rマドリード,La Coruna,デポルティーボ,2,0,0
2015,14/02/15,Sevilla,セビージャ,Cordoba,コルドバ,3,0,0
2015,15/02/15,Barcelona,バルセロナ,Levante,レバンテ,5,0,0
2015,15/02/15,Celta,セルタ,Ath Madrid,Aマドリード,2,0,0
2015,15/02/15,Valencia,バレンシア,Getafe,ヘタフェ,1,0,0
2015,15/02/15,Vallecano,ラージョ,Villarreal,ビジャレアル,2,0,0
2015,16/02/15,Eibar,エイバル,Elche,エルチェ,0,1,2
2015,20/02/15,Getafe,ヘタフェ,Espanol,エスパニョール,2,1,0
2015,21/02/15,Ath Madrid,Aマドリード,Almeria,アルメリア,3,0,0
2015,21/02/15,Barcelona,バルセロナ,Malaga,マラガ,0,1,2
2015,21/02/15,Cordoba,コルドバ,Valencia,バレンシア,1,2,2
2015,21/02/15,La Coruna,デポルティーボ,Celta,セルタ,0,2,2
2015,22/02/15,Ath Bilbao,ビルバオ,Vallecano,ラージョ,1,0,0
2015,22/02/15,Elche,エルチェ,Real Madrid,Rマドリード,0,2,2
2015,22/02/15,Sociedad,ソシエダ,Sevilla,セビージャ,4,3,0
2015,22/02/15,Villarreal,ビジャレアル,Eibar,エイバル,1,0,0
2015,23/02/15,Levante,レバンテ,Granada,グラナダ,2,1,0
2015,27/02/15,Espanol,エスパニョール,Cordoba,コルドバ,1,0,0
2015,28/02/15,Almeria,アルメリア,La Coruna,デポルティーボ,0,0,1
2015,28/02/15,Granada,グラナダ,Barcelona,バルセロナ,1,3,2
2015,28/02/15,Malaga,マラガ,Getafe,ヘタフェ,3,2,0
2015,28/02/15,Vallecano,ラージョ,Levante,レバンテ,4,2,0
2015,01/03/15,Eibar,エイバル,Ath Bilbao,ビルバオ,0,1,2
2015,01/03/15,Real Madrid,Rマドリード,Villarreal,ビジャレアル,1,1,1
2015,01/03/15,Sevilla,セビージャ,Ath Madrid,Aマドリード,0,0,1
2015,01/03/15,Valencia,バレンシア,Sociedad,ソシエダ,2,0,0
2015,02/03/15,Celta,セルタ,Elche,エルチェ,1,1,1
2015,06/03/15,Levante,レバンテ,Eibar,エイバル,2,1,0
2015,07/03/15,Ath Bilbao,ビルバオ,Real Madrid,Rマドリード,1,0,0
2015,07/03/15,Elche,エルチェ,Almeria,アルメリア,1,0,0
2015,07/03/15,Granada,グラナダ,Malaga,マラガ,1,0,0
2015,07/03/15,La Coruna,デポルティーボ,Sevilla,セビージャ,3,4,2
2015,08/03/15,Ath Madrid,Aマドリード,Valencia,バレンシア,1,1,1
2015,08/03/15,Barcelona,バルセロナ,Vallecano,ラージョ,6,1,0
2015,08/03/15,Sociedad,ソシエダ,Espanol,エスパニョール,1,0,0
2015,08/03/15,Villarreal,ビジャレアル,Celta,セルタ,4,1,0
2015,09/03/15,Cordoba,コルドバ,Getafe,ヘタフェ,1,2,2
2015,13/03/15,Valencia,バレンシア,La Coruna,デポルティーボ,2,0,0
2015,14/03/15,Celta,セルタ,Ath Bilbao,ビルバオ,1,2,2
2015,14/03/15,Eibar,エイバル,Barcelona,バルセロナ,0,2,2
2015,14/03/15,Espanol,エスパニョール,Ath Madrid,Aマドリード,0,0,1
2015,14/03/15,Vallecano,ラージョ,Granada,グラナダ,3,1,0
2015,15/03/15,Almeria,アルメリア,Villarreal,ビジャレアル,0,0,1
2015,15/03/15,Malaga,マラガ,Cordoba,コルドバ,2,0,0
2015,15/03/15,Real Madrid,Rマドリード,Levante,レバンテ,2,0,0
2015,15/03/15,Sevilla,セビージャ,Elche,エルチェ,3,0,0
2015,16/03/15,Getafe,ヘタフェ,Sociedad,ソシエダ,0,1,2
2015,20/03/15,Elche,エルチェ,Valencia,バレンシア,0,4,2
2015,21/03/15,Ath Bilbao,ビルバオ,Almeria,アルメリア,2,1,0
2015,21/03/15,Ath Madrid,Aマドリード,Getafe,ヘタフェ,2,0,0
2015,21/03/15,Granada,グラナダ,Eibar,エイバル,0,0,1
2015,21/03/15,Levante,レバンテ,Celta,セルタ,0,1,2
2015,21/03/15,Vallecano,ラージョ,Malaga,マラガ,1,0,0
2015,22/03/15,Barcelona,バルセロナ,Real Madrid,Rマドリード,2,1,0
2015,22/03/15,La Coruna,デポルティーボ,Espanol,エスパニョール,0,0,1
2015,22/03/15,Sociedad,ソシエダ,Cordoba,コルドバ,3,1,0
2015,22/03/15,Villarreal,ビジャレアル,Sevilla,セビージャ,0,2,2
2015,03/04/15,Eibar,エイバル,Vallecano,ラージョ,1,2,2
2015,04/04/15,Almeria,アルメリア,Levante,レバンテ,1,4,2
2015,04/04/15,Cordoba,コルドバ,Ath Madrid,Aマドリード,0,2,2
2015,04/04/15,Malaga,マラガ,Sociedad,ソシエダ,1,1,1
2015,04/04/15,Sevilla,セビージャ,Ath Bilbao,ビルバオ,2,0,0
2015,05/04/15,Celta,セルタ,Barcelona,バルセロナ,0,1,2
2015,05/04/15,Getafe,ヘタフェ,La Coruna,デポルティーボ,2,1,0
2015,05/04/15,Real Madrid,Rマドリード,Granada,グラナダ,9,1,0
2015,05/04/15,Valencia,バレンシア,Villarreal,ビジャレアル,0,0,1
2015,06/04/15,Espanol,エスパニョール,Elche,エルチェ,1,1,1
2015,07/04/15,Ath Madrid,Aマドリード,Sociedad,ソシエダ,2,0,0
2015,07/04/15,Eibar,エイバル,Malaga,マラガ,1,0,0
2015,07/04/15,Levante,レバンテ,Sevilla,セビージャ,1,2,2
2015,08/04/15,Barcelona,バルセロナ,Almeria,アルメリア,4,0,0
2015,08/04/15,Granada,グラナダ,Celta,セルタ,1,1,1
2015,08/04/15,La Coruna,デポルティーボ,Cordoba,コルドバ,1,1,1
2015,08/04/15,Vallecano,ラージョ,Real Madrid,Rマドリード,0,2,2
2015,09/04/15,Ath Bilbao,ビルバオ,Valencia,バレンシア,1,1,1
2015,09/04/15,Elche,エルチェ,Getafe,ヘタフェ,0,1,2
2015,09/04/15,Villarreal,ビジャレアル,Espanol,エスパニョール,0,3,2
2015,11/04/15,Almeria,アルメリア,Granada,グラナダ,3,0,0
2015,11/04/15,Celta,セルタ,Vallecano,ラージョ,6,1,0
2015,11/04/15,Malaga,マラガ,Ath Madrid,Aマドリード,2,2,1
2015,11/04/15,Real Madrid,Rマドリード,Eibar,エイバル,3,0,0
2015,11/04/15,Sevilla,セビージャ,Barcelona,バルセロナ,2,2,1
2015,12/04/15,Cordoba,コルドバ,Elche,エルチェ,0,2,2
2015,12/04/15,Espanol,エスパニョール,Ath Bilbao,ビルバオ,1,0,0
2015,12/04/15,Getafe,ヘタフェ,Villarreal,ビジャレアル,1,1,1
2015,12/04/15,Sociedad,ソシエダ,La Coruna,デポルティーボ,2,2,1
2015,13/04/15,Valencia,バレンシア,Levante,レバンテ,3,0,0
2015,17/04/15,Levante,レバンテ,Espanol,エスパニョール,2,2,1
2015,18/04/15,Ath Bilbao,ビルバオ,Getafe,ヘタフェ,4,0,0
2015,18/04/15,Barcelona,バルセロナ,Valencia,バレンシア,2,0,0
2015,18/04/15,La Coruna,デポルティーボ,Ath Madrid,Aマドリード,1,2,2
2015,18/04/15,Real Madrid,Rマドリード,Malaga,マラガ,3,1,0
2015,19/04/15,Eibar,エイバル,Celta,セルタ,0,1,2
2015,19/04/15,Granada,グラナダ,Sevilla,セビージャ,1,1,1
2015,19/04/15,Vallecano,ラージョ,Almeria,アルメリア,2,0,0
2015,19/04/15,Villarreal,ビジャレアル,Cordoba,コルドバ,0,0,1
2015,20/04/15,Elche,エルチェ,Sociedad,ソシエダ,1,0,0
2015,24/04/15,Cordoba,コルドバ,Ath Bilbao,ビルバオ,0,1,2
2015,25/04/15,Ath Madrid,Aマドリード,Elche,エルチェ,3,0,0
2015,25/04/15,Espanol,エスパニョール,Barcelona,バルセロナ,0,2,2
2015,25/04/15,Getafe,ヘタフェ,Levante,レバンテ,0,1,2
2015,25/04/15,Sociedad,ソシエダ,Villarreal,ビジャレアル,0,0,1
2015,26/04/15,Almeria,アルメリア,Eibar,エイバル,2,0,0
2015,26/04/15,Celta,セルタ,Real Madrid,Rマドリード,2,4,2
2015,26/04/15,Malaga,マラガ,La Coruna,デポルティーボ,1,1,1
2015,26/04/15,Sevilla,セビージャ,Vallecano,ラージョ,2,0,0
2015,27/04/15,Valencia,バレンシア,Granada,グラナダ,4,0,0
2015,28/04/15,Ath Bilbao,ビルバオ,Sociedad,ソシエダ,1,1,1
2015,28/04/15,Barcelona,バルセロナ,Getafe,ヘタフェ,6,0,0
2015,28/04/15,Levante,レバンテ,Cordoba,コルドバ,1,0,0
2015,29/04/15,Celta,セルタ,Malaga,マラガ,1,0,0
2015,29/04/15,Eibar,エイバル,Sevilla,セビージャ,1,3,2
2015,29/04/15,Elche,エルチェ,La Coruna,デポルティーボ,4,0,0
2015,29/04/15,Real Madrid,Rマドリード,Almeria,アルメリア,3,0,0
2015,29/04/15,Villarreal,ビジャレアル,Ath Madrid,Aマドリード,0,1,2
2015,30/04/15,Granada,グラナダ,Espanol,エスパニョール,1,2,2
2015,30/04/15,Vallecano,ラージョ,Valencia,バレンシア,1,1,1
2015,01/05/15,Sociedad,ソシエダ,Levante,レバンテ,3,0,0
2015,02/05/15,Ath Madrid,Aマドリード,Ath Bilbao,ビルバオ,0,0,1
2015,02/05/15,Cordoba,コルドバ,Barcelona,バルセロナ,0,8,2
2015,02/05/15,La Coruna,デポルティーボ,Villarreal,ビジャレアル,1,1,1
2015,02/05/15,Sevilla,セビージャ,Real Madrid,Rマドリード,2,3,2
2015,03/05/15,Espanol,エスパニョール,Vallecano,ラージョ,1,1,1
2015,03/05/15,Getafe,ヘタフェ,Granada,グラナダ,1,2,2
2015,03/05/15,Malaga,マラガ,Elche,エルチェ,1,2,2
2015,03/05/15,Valencia,バレンシア,Eibar,エイバル,3,1,0
2015,04/05/15,Almeria,アルメリア,Celta,セルタ,2,2,1
2015,08/05/15,Eibar,エイバル,Espanol,エスパニョール,0,2,2
2015,09/05/15,Ath Bilbao,ビルバオ,La Coruna,デポルティーボ,1,1,1
2015,09/05/15,Barcelona,バルセロナ,Sociedad,ソシエダ,2,0,0
2015,09/05/15,Granada,グラナダ,Cordoba,コルドバ,2,0,0
2015,09/05/15,Real Madrid,Rマドリード,Valencia,バレンシア,2,2,1
2015,10/05/15,Almeria,アルメリア,Malaga,マラガ,1,2,2
2015,10/05/15,Celta,セルタ,Sevilla,セビージャ,1,1,1
2015,10/05/15,Levante,レバンテ,Ath Madrid,Aマドリード,2,2,1
2015,10/05/15,Villarreal,ビジャレアル,Elche,エルチェ,1,0,0
2015,11/05/15,Vallecano,ラージョ,Getafe,ヘタフェ,2,0,0
2015,17/05/15,Ath Madrid,Aマドリード,Barcelona,バルセロナ,0,1,2
2015,17/05/15,Cordoba,コルドバ,Vallecano,ラージョ,1,2,2
2015,17/05/15,Elche,エルチェ,Ath Bilbao,ビルバオ,2,3,2
2015,17/05/15,Espanol,エスパニョール,Real Madrid,Rマドリード,1,4,2
2015,17/05/15,Getafe,ヘタフェ,Eibar,エイバル,1,1,1
2015,17/05/15,La Coruna,デポルティーボ,Levante,レバンテ,2,0,0
2015,17/05/15,Sevilla,セビージャ,Almeria,アルメリア,2,1,0
2015,17/05/15,Sociedad,ソシエダ,Granada,グラナダ,0,3,2
2015,17/05/15,Valencia,バレンシア,Celta,セルタ,1,1,1
2015,17/05/15,Villarreal,ビジャレアル,Malaga,マラガ,2,1,0
2015,23/05/15,Almeria,アルメリア,Valencia,バレンシア,2,3,2
2015,23/05/15,Ath Bilbao,ビルバオ,Villarreal,ビジャレアル,4,0,0
2015,23/05/15,Barcelona,バルセロナ,La Coruna,デポルティーボ,2,2,1
2015,23/05/15,Celta,セルタ,Espanol,エスパニョール,3,2,0
2015,23/05/15,Eibar,エイバル,Cordoba,コルドバ,3,0,0
2015,23/05/15,Granada,グラナダ,Ath Madrid,Aマドリード,0,0,1
2015,23/05/15,Levante,レバンテ,Elche,エルチェ,0,0,1
2015,23/05/15,Malaga,マラガ,Sevilla,セビージャ,2,3,2
2015,23/05/15,Real Madrid,Rマドリード,Getafe,ヘタフェ,7,3,0
2015,23/05/15,Vallecano,ラージョ,Sociedad,ソシエダ,2,4,2
2016,21/08/15,Malaga,マラガ,Sevilla,セビージャ,0,0,1
2016,22/08/15,Ath Madrid,Aマドリード,Las Palmas,ラス・パルマス,1,0,0
2016,22/08/15,Espanol,エスパニョール,Getafe,ヘタフェ,1,0,0
2016,22/08/15,La Coruna,デポルティーボ,Sociedad,ソシエダ,0,0,1
2016,22/08/15,Vallecano,ラージョ,Valencia,バレンシア,0,0,1
2016,23/08/15,Ath Bilbao,ビルバオ,Barcelona,バルセロナ,0,1,2
2016,23/08/15,Betis,ベティス,Villarreal,ビジャレアル,1,1,1
2016,23/08/15,Levante,レバンテ,Celta,セルタ,1,2,2
2016,23/08/15,Sp Gijon,スポルティング,Real Madrid,Rマドリード,0,0,1
2016,24/08/15,Granada,グラナダ,Eibar,エイバル,1,3,2
2016,28/08/15,Villarreal,ビジャレアル,Espanol,エスパニョール,3,1,0
2016,29/08/15,Barcelona,バルセロナ,Malaga,マラガ,1,0,0
2016,29/08/15,Celta,セルタ,Vallecano,ラージョ,3,0,0
